YEAR,DUNSNO,COMPANYNAME,NATIONALCODE,COUNTYCODE,STATECODE,CITYCODE,STREETADDRESS,CITY,STATE,ZIPCODE,ZIPCODE4,MAILINGADDRESSCODE,MAILINGADDRESS,MAILINGCITYNAME,MAILINGSTATE,MAILINGZIPCODE,MAILINGZIPCODE4,PHONENUMBER,PRINCIPAL,DDM,BUSINESSDESCRIPTION,YEARSTARTED,SLS,SLSCODE,EMPLOYEESTHISSITE,EMPLOYEESTHISSITECODE,EMPLOYEESALLSITES,EMPLOYEESALLSITESCODE,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,SECONDARYNAME,PARENTCITYNAME,PARENTSTATE,DANDBOFFICE,HQDUNSNO,PARENTDUNSNO,ULTDUNSNO,STATUS,SUBSIDIARYINDICATOR,MANUFACTURING,SALESGROWTH,EMPLOYMENTGROWTH,SMSACODE,BASEYEARSALES,BASEYEAREMPLOYMENT,TRENDYEARSALES,TRENDYEAREMPLOYMENT,POPULATIONCODE,TRANSACTIONCODE,HIERCODE,DIASCODE,REPORTDATE
2001,30576412,FREDERICK SHANNON M,0,225,45,8060,147 PARK ST W,SOUTH SAINT P,MN,55075,3022,,,,,,,6514575341,SHANNON M FREDERICK,OWNER,RFNG SDNG SHT MTL,2000,51000,2,1,0,1,0,1761,9904,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10620
2001,30577527,ALPHA CIRCUITS TECHNOLOGY LLC,0,313,45,7297,20401 COUNTY ROAD 81,ROGERS,MN,55374,8945,,,,,,,7634281350,GEORGE WILL,MANAGER,PRINTED CIRCT BRDS,2000,1000000,0,12,0,12,0,3672,0,,,,,,,,,,,,0,0,0,,,370,,,,,9,2,,,10716
2001,30580687,MC GOVERN HIRD,0,698,45,7647,2155 HARTFORD AVE,SAINT PAUL,MN,55116,1251,,,,,,,6516991254,ROBERT MC GOVERN,PARTNER,SUBDVDRS DVLPRS N,2000,400000,2,2,0,2,0,6552,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,10619
2001,30583061,EARTH ANGELS CLEANING CO,0,797,45,2614,17961 FRESNO ST NW,ELK RIVER,MN,55330,3501,,,,,,,7634412415,MICHELLE DURUSHIA,OWNER,REPAIR SVCS NEC,2000,33000,2,1,0,1,0,7699,1700,,,,,,,,,,,,0,0,1,,,503,,,,,5,2,,,10716
2001,30587872,SAVAGE AUDIO INC,0,225,45,1301,12500 CHOWEN AVE S,BURNSVILLE,MN,55337,1990,,,,,,,9528941022,JEFF KRUMM,PRESIDENT,REPAIR SVCS NEC,2000,36000,2,1,0,1,0,7699,1000,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10716
2001,30594753,MARTIN EDM INC,0,38,45,1489,2070 204TH LN NW,CEDAR,MN,55011,9209,,,,,,,7632131194,SHAWN MARTIN,PRESIDENT,IND MACHINERY NEC,2000,46000,2,1,0,1,0,3599,0,,,,,,,,,,,,0,0,0,,,370,,,,,7,2,,,10716
2001,30598812,PILOT KNOB DENTAL,0,225,45,7647,4178 KNOB DR STE A,SAINT PAUL,MN,55122,1875,,,,,,,6514524111,MICHELLE RADEMACHER DDS,OWNER,OFCS CLNS OF DNTST,2000,720000,2,14,0,14,0,8021,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10618
2001,30602309,ARBOR LAKES CHIROPRACTIC CTR,0,313,45,2166,7835 MAIN ST STE 230,OSSEO,MN,55369,7072,,,,,,,7634944311,DR BRIAN SULLIVAN,OWNER,OFCS CLNS CHRPRCTR,2000,45000,2,1,0,1,0,8041,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10702
2001,30608264,MIDWEST BAPTIST CHURCH,0,621,45,8228,2731 HWY 63 NW,STEWARTVILLE,MN,55976,,,P O BOX 6354,ROCHESTER,MN,55903,6354,5072594106,JOE GRIMALDI,PASTOR,RELIGIOUS ORGNZTNS,2000,10000,0,1,0,1,0,8661,103,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,10702
2001,30747401,OUTDOORS UNLIMITED,0,775,45,2397,811 E 10TH ST,DULUTH,MN,55805,1434,,,,,,,2187280595,KATHY DAVEY,OWNER,BUS SERVICES NEC,2000,52000,2,1,0,1,0,7389,9946,,,,,,,,,,,,0,0,1,,,166,,,,,7,2,,,10717
2001,30755263,SOLIDBODYGUITATCOM,0,698,45,7647,2566 HIGHWAY 10 NE,SAINT PAUL,MN,55112,4032,,,,,,,7637830080,BRUCE BARNES,OWNER,MUSICAL INSTRUMENTS,2000,120000,2,3,0,3,0,3931,204,,,,,,,,,,,,0,0,0,,,370,,,,,8,2,,,10717
2001,30765874,DIVERSIED HOME SERVICES,0,71,45,7759,1610 SUMMIT AVE N,SAUK RAPIDS,MN,56379,2548,,,,,,,3202031319,ROGER NIETERS,OWNER,SNGL-FAM HSNG CNSTR,2000,20000,0,1,0,1,0,1521,100,,,,,,,,,,,,0,0,1,,,503,,,,,5,2,,,10702
2001,30786813,FABULOUS FOTOFORMS INC,0,313,45,5736,9705 GIRARD AVE S,MINNEAPOLIS,MN,55431,2621,,,,,,,9528819548,GUY HAMILTON,PRESIDENT,COMMRCL ART GR DSG,2000,310000,2,5,0,5,0,7336,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10717
2001,30792563,SANVILLE EDWIN,0,313,45,5736,8417 NORTHWOOD PKWY,MINNEAPOLIS,MN,55427,1658,,,,,,,7635939400,EDWIN SANVILLE,OWNER,LGGAGE LTHR GDS ST,2000,56000,2,1,0,1,0,5948,0,,,,,NORTHWOOD LEATHER,,,,,,,0,0,1,,,370,,,,,9,2,,,10717
2001,30799832,BLACK DIAMOND ELECTRIC,0,115,45,7780,,SAWYER,MN,55780,,,P O BOX 4,SAWYER,MN,55780,4,2188780344,CHRIS LEBRASSEUR,OWNER,ELECTRICAL WORK,2000,50000,0,1,0,1,0,1731,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10702
2001,30808567,J D C ELECTRIC,0,313,45,5736,4000 PARKLAWN AVE APT 133,MINNEAPOLIS,MN,55435,4665,,,,,,,6518429423,DOUG RUIZ,OWNER,ELECTRICAL WORK,2000,45000,2,1,0,1,0,1731,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10621
2001,30813443,SEARCH401KCOM,0,225,45,7647,1120 CENTRE POINTE DR,SAINT PAUL,MN,55120,1274,,,,,,,6513658301,ERIC SCHNEEMAN,PRESIDENT,BUS CONSULTING NEC,2000,2000000,2,32,0,32,0,8748,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10717
2001,30985670,COOPERS RESTAURANT,0,225,45,7647,4185 S ROBERT TRL,SAINT PAUL,MN,55123,1615,,,,,,,6514523061,RANDY COOPER,OWNER,EATING PLACES,2000,450000,2,20,0,20,0,5812,500,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10718
2001,30993419,SCOTT LEMBKE INC,0,49,45,3125,33723 PEACE RIVER RANCH R,FRAZEE,MN,56544,8818,,,,,,,2188470679,SCOTT LEMBKE,PRESIDENT,RL ESTE AGNTS MGRS,2000,110000,2,2,0,2,0,6531,100,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,11027
2001,30995885,ST CROIX VALLEY MACHINE,0,159,45,6212,12101 KOST DAM RD,NORTH BRANCH,MN,55056,6865,,,,,,,6512572917,DENNY BETTERLEY,OWNER,IND MACHINERY NEC,2000,7000,0,1,0,1,0,3599,303,,,,,,,,,,,,0,0,0,,,370,,,,,5,2,,,10718
2001,30997006,EXECUTIVE TAX SERVICES,0,126,45,8718,1871 EDGEWATER PL,VICTORIA,MN,55386,9591,,,,,,,9524431939,JOHN LYNCH,OWNER,TAX RETRN PREP SVCS,2000,23000,2,1,0,1,0,7291,0,,,,,,,,,,,,0,0,1,,,370,,,,,5,2,,,10619
2001,31083566,SOUTHWEST COMMUNITY EDUCA,0,313,45,5736,3414 W 47TH ST,MINNEAPOLIS,MN,55410,1721,,,,,,,6126683100,TOM NIEMAN,OWNER,ADMIN OF EDCNL PGMS,2000,0,2,2,0,2,0,9411,9903,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10718
2001,31097186,TMD INC,0,225,45,2915,18257 EMERALD TRL,FARMINGTON,MN,55024,9298,,,,,,,6514632381,DAVE PETERSON,OWNER,BUS SERVICES NEC,2000,52000,2,1,0,1,0,7389,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10718
2001,31100782,ZAKIYYAH S,0,313,45,5736,3935 5TH AVE S,MINNEAPOLIS,MN,55409,1620,,,,,,,6128222396,ZAKIYYAH AZEED,OWNER,SVC ESTBLSHMNT EQPT,2000,81000,2,1,0,1,0,5087,100,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10718
2001,31100824,PORDFORD INC,0,313,45,5736,4701 CHOWEN AVE S,MINNEAPOLIS,MN,55410,1732,,,,,,,6129299283,DEBBRA FORD,PRESIDENT,COMMRCL ART GR DSG,2000,100000,2,2,0,2,0,7336,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10718
2001,31109239,HOOFIN IT,0,478,45,5750,1523 COUNTY ROAD 8,MINNEOTA,MN,56264,1158,,,,,,,5078725414,JASON MYHRE,OWNER,RCNG INCL TRCK OPE,2000,61000,2,1,0,1,0,7948,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10718
2001,31109668,DAHL CONSTRUCTION,0,621,45,7262,978161 4 TH ST SE,ROCHESTER,MN,55904,,,,,,,,5072806471,CARL DAHL,OWNER,SPCL TRD CNTRS NEC,2000,50000,2,1,0,1,0,1799,0,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,10718
2001,31179752,SANANIEGO FEILPE,0,698,45,7647,943 MARYLAND AVE E,SAINT PAUL,MN,55106,2620,,,,,,,6517718520,FEILPE SANANIEGO,OWNER,GNRL ATMTVE RPR SHP,2000,60000,0,2,0,2,0,7538,0,,,,,HIGH TECH AUTO SERVICE,,,,,,,0,0,1,,,370,,,,,8,2,,,10719
2001,31179927,SWIM AMERICA,0,313,45,5736,4215 JAMES AVE N,MINNEAPOLIS,MN,55412,1639,,,,,,,6125226674,NICHOLAS T HALL,OWNER,AMUSEMENT RCRTN N,2000,32000,2,1,0,1,0,7999,1122,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10719
2001,31220614,CLICKIQ INC,0,313,45,5736,3100 W LAKE ST STE 215,MINNEAPOLIS,MN,55416,4597,,,,,,,6129157060,ANDREW ATKINS,PRESIDENT,TELE COMM EXC RADI,2000,500000,0,11,0,11,0,4813,201,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11205
2001,31232262,JEEM INC,0,313,45,2514,10492 WIMBLEDON CT,EDEN PRAIRIE,MN,55347,4948,,,,,,,9529460091,JEFF SANDERSON,PRESIDENT,PHYSCL FTNSS FACLTS,2000,150000,2,7,0,7,0,7991,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10719
2001,31232395,ETIQUETTE MINNESOTA,0,313,45,2514,6226 HEATHBROOK DR,EDEN PRAIRIE,MN,55346,1212,,,,,,,9529061161,JENNIFER TRUMAN,PARTNER,ELMNTRY SCNDRY SCL,2000,38000,2,2,0,2,0,8211,400,,,,,ETIQUETTE MINNESOTA,,,,,,,0,0,1,,,370,,,,,9,2,,,10719
2001,31235141,GRAYWOLF CONSULTING,0,720,45,7122,606 E ELM ST,REDWOOD FALLS,MN,56283,1122,,,,,,,5076373202,ALLEN R NELSON,OWNER,MNGMNT CNSLTNG SVCS,2000,66000,2,1,0,1,0,8742,9902,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,10719
2001,31239747,NEW SCHOOL OF FAMILY BIRTHING,0,698,45,7647,993 PORTLAND AVE,SAINT PAUL,MN,55104,7037,,,,,,,6512917608,,,SCLS EDCTL SVCS N,2000,41000,2,2,2,2,2,8299,9912,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,11205
2001,31267896,BAGWELL PROPERTIES LLC,0,313,45,8984,210 RANCHVIEW LN S,WAYZATA,MN,55391,1429,,,,,,,9524761350,JAMES BAGWELL,,RL ESTE AGNTS MGRS,2000,110000,2,2,0,2,0,6531,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10719
2001,31274264,NEWWORLD PRODUCTS ORG,0,60,45,752,11430 HIGHWAY 71 N,BEMIDJI,MN,56601,8575,,,,,,,2187559883,DUANE JACOBSON,OWNER,DATA PROC PREPARAT,2000,40000,2,1,0,1,0,7374,102,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10719
2001,31296861,KNOX ELECTRIC INC,0,214,45,2005,28633 COMMUNITY DR,CROSBY,MN,56441,2264,,,,,,,2185468132,BRIAN KNOX,OWNER,ELECTRICAL WORK,2000,87000,2,2,0,2,0,1731,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10719
2001,31342574,EMPIRE TIRE,0,335,45,6625,S ON HWY 71,PARK RAPIDS,MN,56470,,,,,,,,2182371301,WILLIAM HEINZ,MANAGER,GNRL ATMTVE RPR SHP,2000,41000,2,1,0,1,0,7538,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,10719
2001,31381940,GUILD OF CATHOLIC WOMEN INC,0,225,45,7647,1025 DODD RD,SAINT PAUL,MN,55118,1113,,,,,,,6514502217,PETRICIA ROLEWICB,PRESIDENT,RESIDENTIAL CARE,2000,116522,0,7,0,57,0,8361,0,,,,,,,,,31381940,,31381940,1,0,1,,,370,,,,,7,3,1,1082963,10706
2001,31450955,WATERVIEW PUBLISHING LLC,0,313,45,5736,6433 PARNELL AVE,MINNEAPOLIS,MN,55435,1512,,,,,,,9529223902,DAN MOFFER,PRESIDENT,BOOK PUBLISHING,2000,51000,2,1,0,1,0,2731,0,,,,,,,,,,,,0,0,0,,,370,,,,,9,2,,,10719
2001,31487114,M J B COUNTRY STORE,0,654,45,6800,RR 4 BOX 37D,PINE CITY,MN,55063,9726,,,,,,,3206293807,GERALD MICHAELS,OWNER,GROCERY STORES,2000,120000,2,2,0,2,0,5411,200,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,10719
2001,31581213,LAKES MUSIC,0,214,45,6695,30968 S WASHINGTON,PEQUOT LAKES,MN,56472,,,,,,,,2185687366,TIM ROGGENKAMP,OWNER,MUSICAL INSTRMT STR,2000,100000,0,1,0,1,0,5736,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10720
2001,31589208,BAHSOFT,0,313,45,5736,2323 DUPONT AVE N,MINNEAPOLIS,MN,55411,2033,,,,,,,6126954162,ERIC MESSERSMITH,DIRECTOR,CSTM CMPTR PRGMG SV,2000,200000,2,3,0,3,0,7371,301,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10720
2001,31624799,GRABOW CONTRACTING,0,159,45,1592,29685 LOFTON AVE,CHISAGO CITY,MN,55013,9317,,,,,,,6512575982,TIM GRABOW,OWNER,LCL TRCKG W/O STRGE,2000,60000,0,3,0,3,0,4212,9905,,,,,,,,,,,,0,0,1,,,370,,,,,5,2,,,10720
2001,31693687,WEEKENDS,0,214,45,6695,4490 MAIN ST,PEQUOT LAKES,MN,56472,,,,,,,,2185687225,JAIME NORDBY,OWNER,BOOK STORES,2000,110000,2,3,2,3,2,5942,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10721
2001,31707701,RAMADHAR NARYNDRA,0,225,45,4812,16524 HYLAND CT,LAKEVILLE,MN,55044,4608,,,,,,,9529539661,NARYNDRA RAMADHAR,OWNER,RCD PRRCRDED TP ST,2000,46000,2,1,0,1,0,5735,202,,,,,PRAKASH MELODYS,,,,,,,0,0,1,,,370,,,,,7,2,,,10721
2001,31728178,PARKING FINANCE ADVISORS,0,225,45,4310,2545 62ND ST E,INVER GROVE H,MN,55076,1549,,,,,,,6512472288,MIKE SCHAEFER,PRINCIPAL,MNGMNT CNSLTNG SVCS,2000,28000,0,1,0,1,0,8742,401,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10723
2001,31728186,CASTAWAY FISHING,0,918,45,7787,10815 243RD ST,SCANDIA,MN,55073,9646,,,,,,,6512578786,JEFF DOKIE,OWNER,SPRTG AHLTC GDS NE,2000,44000,2,1,0,1,0,3949,207,,,,,,,,,,,,0,0,0,,,370,,,,,7,2,,,10723
2001,31842581,NAEGLEI AND BACK INC,0,918,45,7647,8069 ENCLAVE BAY,SAINT PAUL,MN,55125,3031,,,,,,,6517354636,MARTHA NAEGLEI,PRESIDENT,COMMRCL ART GR DSG,2000,240000,2,4,0,4,0,7336,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10626
2001,31848687,KLUG GEORGE,0,907,45,6100,211192 170TH ST,NEW RICHLAND,MN,56072,,,,,,,,5075211891,GEORGE KLUG,OWNER,BF CATTLE EXC FDLO,2000,25000,0,1,0,1,0,212,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,10723
2001,31850527,BAUER FLOORING INC,0,38,45,1620,7117 RICE LAKE DR,CIRCLE PINES,MN,55014,1248,,,,,,,6126160947,JOHN BAUER,PRESIDENT,CONCRETE WORK,2000,63000,2,1,0,1,0,1771,9903,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10629
2001,31854784,ROASTER DIRECT,0,225,45,7647,14389 HICKORY WAY,SAINT PAUL,MN,55124,6683,,,,,,,9529536552,KEVIN NORWOOD,OWNER,ROASTED COFFEE,2000,150000,2,1,0,1,0,2095,9902,,,,,,,,,,,,0,0,0,,,370,,,,,7,2,,,10630
2001,31855799,HORIZON CONSULTANTS INC,0,621,45,7262,1500 1ST AVE NE,ROCHESTER,MN,55906,4170,,,,,,,5072897707,MIKE WEES,PRESIDENT,MTG BKRS CORRSPNDN,2000,160000,2,2,0,2,0,6162,9904,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,10723
2001,31859791,HOT SPOT DELI & ICE CREAM,0,786,45,710,21701 JOHNSON MEMORIAL DR,BELLE PLAINE,MN,56011,9276,,,,,,,9528732343,JOHN MOHMOUD,OWNER,EATING PLACES,2000,93000,2,4,0,4,0,5812,203,,,,,,,,,,,,0,0,1,,,370,,,,,6,3,,,11012
2001,31863801,ARTREACH,0,291,45,7115,203 PLUM ST,RED WING,MN,55066,2328,,,,,,,6513881889,CAROL UNKNOWN,OWNER,SERVICES NEC,2000,33000,2,1,0,1,0,8999,100,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10628
2001,31867307,BETTER HOME INTERPRISES,0,786,45,6940,14514 BLUEBIRD TRL NE,PRIOR LAKE,MN,55372,1283,,,,,,,9522331567,TONY VINOKUROV,PARTNER,BUS SERVICES NEC,2000,84000,2,2,0,2,0,7389,311,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,10629
2001,31970069,QUILT & BIND,0,918,45,3062,5090 SCANDIA TRL N,FOREST LAKE,MN,55025,8112,,,,,,,6514643917,VIRGINIA GRENIER,OWNER,MISC PRSNL SVCS NE,2000,86000,2,3,2,3,2,7299,801,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10723
2001,32019981,AMERICAN SUMMIT TITLE LP,0,313,45,2514,100 PRIRIE CTR DR STE 105,EDEN PRAIRIE,MN,55344,,,,,,,,9528330900,MICHAEL S MCVAY,PARTNER,TITLE ABSTRCT OFFCS,2000,262124,0,17,0,17,0,6541,0,,,,,,Eden Prairie,MN,,,31603553,31603553,0,3,1,,,370,,,,,9,3,2,132748,11027
2001,32022787,BABY BOODLES & MORE,0,357,45,3545,825 SW 7TH AVE,GRAND RAPIDS,MN,55744,3496,,,,,,,2183279014,PATRICIA FOX,OWNER,CHDRNS INFNT WR ST,2000,43000,2,1,0,1,0,5641,9902,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10723
2001,32025418,CABDOLLS,0,214,45,4406,3297 CEMETERY RD,PEQUOT LAKES,MN,56472,2602,,,,,,,2185684525,CYNTHIA BRUNES,OWNER,DOLLS STUFFED TOYS,2000,24000,2,1,0,1,0,3942,100,,,,,,,,,,,,0,0,0,,,,,,,,5,2,,,10723
2001,32036472,PHYSICIANS NECK BACK,0,38,45,5736,3440 129TH AVE NW,MINNEAPOLIS,MN,55448,1022,,,,,,,7638626939,LOURA HAUCK,OWNER,OFCS CLNS OF MDL D,2000,700000,2,10,0,10,0,8011,9904,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,10723
2001,32047446,KALIEDESCOPE 2000,0,698,45,7647,1464 IDAHO AVE W,SAINT PAUL,MN,55108,2116,,,,,,,6516470005,DIANE MOSIER,OWNER,BUS CONSULTING NEC,2000,30000,0,1,0,1,0,8748,9908,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,10625
2001,32049509,TONKA TEXTILES INC,0,313,45,4161,810 1ST ST S,HOPKINS,MN,55343,7676,,,,,,,9529352663,CRAIG ANDERSON,PRESIDENT,PIECE GDS NOTIONS,2000,2700000,2,15,0,15,0,5131,118,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11001
2001,32216611,DOWNTOWN AUTO SALES INC,0,698,45,7647,363 ROBERT ST S,SAINT PAUL,MN,55107,2232,,P O BOX 65783,SAINT PAUL,MN,55165,783,6512210787,PAMELA PRUESSER,PRESIDENT,USED CAR DEALERS,2000,120000,2,1,0,1,0,5521,9902,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,11213
2001,32280682,EVENTS BY MISTY,0,60,45,752,51777 169TH AVE,BEMIDJI,MN,56601,9609,,,,,,,2187558335,MISTY MALTERUD,OWNER,BUS SERVICES NEC,2000,42000,2,1,0,1,0,7389,601,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10724
2001,32287034,PRAIRIE WEBB DESIGNER,0,632,45,2110,16553 COUNTY HIGHWAY 33,DALTON,MN,56324,4652,,,,,,,2185897070,GLENDA HOFF,OWNER,DATA PROC PREPARAT,2000,40000,2,1,0,1,0,7374,102,,,,,,,,,,,,0,0,1,,,,,,,,6,2,,,10725
2001,32288136,WINDY ACRES,0,918,45,3062,7040 LAKE BLVD,FOREST LAKE,MN,55025,8298,,,,,,,6514648337,GARY LANKEY,OWNER,RESIDENTIAL CARE,2000,200000,0,6,0,6,0,8361,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,10528
2001,32303401,SIERRA METALS INC,0,225,45,7647,4890 BISCAYNE AVE B,SAINT PAUL,MN,55123,2101,,,,,,,6514234441,DON WEBER,PRESIDENT,MISC METALWORK,2000,200000,0,4,0,4,0,3449,101,,,,,,,,,,,,0,0,0,,,370,,,,,7,3,,,10824
2001,32303906,NOCHE D GALA DJS,0,698,45,7647,135 KING ST E APT 2,SAINT PAUL,MN,55107,2995,,,,,,,6512279911,NOCHE GALA,OWNER,ENTRS ENTRTNMNT GR,2000,27000,2,1,0,1,0,7929,9903,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,10725
2001,32335437,XPECT FIRST AID MINNEAPOLIS,0,313,45,6513,11500 95TH AVE N,OSSEO,MN,55369,5559,,,,,,,7634257200,CHRIS COX,MANAGER,NONDURABLE GDS NEC,2000,2700000,2,25,0,25,0,5199,9912,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,11127
2001,32405990,BRAZYNET,0,313,45,5736,7501 W 101ST ST APT 103,MINNEAPOLIS,MN,55438,2517,,,,,,,9529039588,ROBERT J BRAZIL,OWNER,DATA PROC PREPARAT,2000,87000,2,2,0,2,0,7374,102,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,10725
2001,32437357,PEGASUS INDUSTRIES,0,126,45,1452,15565 GREEN MEADOW CIR,CARVER,MN,55315,9670,,,,,,,9524487565,KELLY STOVER,PRESIDENT,MFG INDUSTRIES NEC,2000,250000,0,3,0,3,0,3999,9936,,,,,,,,,,,,0,0,0,,,370,,,,,5,2,,,10725
2001,32440054,SPUR OF MOMENT,0,720,45,8767,PO BOX 9,WABASSO,MN,56293,9,,P O BOX 9,WABASSO,MN,56293,9,5073422523,MARGARET WILLING,PARTNER,CTLG ML-ORDER HSES,2000,93000,2,2,0,2,0,5961,402,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,10918
2001,32471141,AMUNDSON TERRIE,0,236,45,2285,33 W MAIN ST,DODGE CENTER,MN,55927,9117,,,,,,,5073747011,TERRIE AMUNDSON,OWNER,INVESTMNT OFFCS NE,2000,230000,2,1,0,1,0,6726,0,,,,,AMUNDSON FINANCIAL,,,,,,,0,0,1,,,,,,,,4,2,,,10726
2001,32519352,BLACK CAT PROMOTINAL PRODUCTS,0,313,45,2514,410 N VAN BUREN PL,EDEN PRAIRIE,MN,55343,8151,,,,,,,9529356908,COLIN SERLE,PRESIDENT,NONDURABLE GDS NEC,2000,69000,2,1,0,1,0,5199,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,10409
2001,32543667,A & D LANDSCAPING LLC,0,214,45,1088,9620 50TH AVE,BRAINERD,MN,56401,1750,,,,,,,2188288581,ANGELA GEREES,PARTNER,EXCAVATION WORK,2000,460000,2,6,0,6,0,1794,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10726
2001,32545191,SANDSTROM AUTO & TRUCK REPAIR,0,291,45,1410,30127 59TH AVENUE WAY,CANNON FALLS,MN,55009,7116,,,,,,,5072637979,ANDREW SANDSTROM,OWNER,GNRL ATMTVE RPR SHP,2000,250000,2,5,0,5,0,7538,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10726
2001,32545290,AGRONOMIC & ENVIRONMENTAL LABS,0,368,45,4371,79960 550TH AVE,JACKSON,MN,56143,3035,,,,,,,5078474767,RONALD SINN,MANAGER,TESTNG LABORATORIES,2000,41000,2,1,0,1,0,8734,0,,,,,A N E LABORATORIES INC,,,,,,,0,0,1,,,,,,,,4,2,,,10726
2001,32561149,UNRUGH PAULA,0,148,45,1627,,CLARA CITY,MN,56222,,,P O BOX 274,CLARA CITY,MN,56222,274,3208472337,PAULA UNRUGH,OWNER,EATING PLACES,2000,36000,0,3,0,3,0,5812,600,,,,,JIMMY S PIZZA,,,,,,,0,0,1,,,,,,,,4,2,,,10726
2001,32564069,ROCHESTER BAPTIST CHURCH,0,621,45,7262,1300 40TH ST NW,ROCHESTER,MN,55901,1343,,,,,,,5077756566,DON NEUNAN,PASTOR,RELIGIOUS ORGNZTNS,2000,32000,2,1,0,1,0,8661,103,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,10726
2001,32564507,CANNON VALLEY SEPTIC SERVICES,0,742,45,5995,2491 410TH ST,NERSTRAND,MN,55053,3310,,,,,,,5077895565,RICH BOWER,OWNER,PLBNG HTNG AIR-CO,2000,48000,2,1,0,1,0,1711,201,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10726
2001,32595030,MIDSTATE TOOLING,0,390,45,9194,410 20TH ST NW,WILLMAR,MN,56201,2367,,,,,,,3202353572,MARK KOTTKE,OWNER,RFNG SDNG SHT MTL,2000,47000,2,1,0,1,0,1761,9903,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10726
2001,32619947,TMCT,0,522,45,3370,915 TAYLOR AVE N,GLENCOE,MN,55336,2620,,,,,,,3208645416,TICA EARHART,OWNER,TELE COMM EXC RADI,2000,170000,2,2,0,2,0,4813,9904,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,10726
2001,32632049,SHAW KEITH G ATTY,0,775,45,2397,306 W SUPERIOR ST,DULUTH,MN,55802,1803,,,,,,,2187339356,KEITH G SHAW,OWNER,LEGAL SERVICES,2000,64000,2,1,0,1,0,8111,9901,,,,,,,,,,,,0,0,1,,,166,,,,,7,3,,,10223
